Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
1.52,0,0.4387798430994589163554087039,0.438779843,0.30887728,0.438779843,0.30887728,0,0,0,0,8.194852091562103145657814643,126.93122693596890655801592269,121.8284848662803732271291905,163470400
1.53,0,0.4371440884364120337637808626,0.437144088,0.307241525,0.437144088,0.307241525,0,0,0,0,8.190887357339270723744061218,126.89076786544249326734942441,121.81273328709747018636429559,164545800
1.54,0,0.4355209816144050604267770821,0.435520982,0.305618418,0.435520982,0.305618418,0,0,0,0,8.186902706019277701830307793,126.85042512779456020649025624,121.79702812333945866250069958,165621300
1.55,0,0.4339103910605391384530909703,0.433910391,0.304007828,0.433910391,0.304007828,0,0,0,0,8.182896185613511679916554369,126.81017520318756685823085844,121.78134947275159730842882669,166696800
1.56,0,0.4323121127218030395515998714,0.432312113,0.30240955,0.432312113,0.30240955,0,0,0,0,8.178869868621503058002800945,126.77009114081168561124383505,121.76575807810953625150487245,167772200
1.57,0,0.4306152565990003458149047497,0.430615257,0.300712693,0.430615257,0.300712693,0,0,0,0,8.173876724125494336089047521,126.72335566180623791944001822,121.74415109468560090922516615,168847700
1.58,0,0.4289006162631894288642384556,0.428900616,0.298998053,0.428900616,0.298998053,0,0,0,0,8.168430705958704938132271296,126.67342282264816399336642734,121.71963768710577256265596799,169923200
1.59,0,0.4271964212422450968716950507,0.427196421,0.297293858,0.427196421,0.297293858,0,0,0,0,8.162725634514454916218517872,126.6216422761714635100729681,121.69342833774743001596696448,170998600
1.6,0,0.4255025121710180591777332765,0.425502512,0.295599949,0.425502512,0.295599949,0,0,0,0,8.156746413298062694304764447,126.56795999268526266750194555,121.6654687545565018065946901,172074100
1.61,0,0.4238187395100845011724218579,0.42381874,0.293916176,0.42381874,0.293916176,0,0,0,0,8.150480784185645748434033823,126.51213696662436998795979863,121.63555601323582942433001294,173149500
1.62,0,0.4221449040583590728472215677,0.422144904,0.292242341,0.422144904,0.292242341,0,0,0,0,8.143921537506842026520280398,126.45424298117799839112644317,121.60374103161478740888800143,174225000
1.63,0,0.4204808631877284317833982935,0.420480863,0.2905783,0.420480863,0.2905783,0,0,0,0,8.137062349318584728563504174,126.39421770949349442520713767,121.56996959228123688108091948,175300500
1.64,0,0.4188264659568065720753604572,0.418826466,0.288923903,0.418826466,0.288923903,0,0,0,0,8.12989694878627983060672795,126.33199847783060358373548467,121.5341855591876952543006642,176375900
1.65,0,0.4171815404150737279367365131,0.41718154,0.287278977,0.41718154,0.287278977,0,0,0,0,8.122428952677431108692974525,126.2675945281643525935683474,121.49639719994812740799641552,177451400
1.66,0,0.4155459613596350751457929595,0.415545961,0.285643398,0.415545961,0.285643398,0,0,0,0,8.114657988442322686779221101,126.2009169239282035679103825,121.45653036243182704970641666,178526800
1.67,0,0.4139195858005524196820463898,0.413919586,0.284017023,0.413919586,0.284017023,0,0,0,0,8.106584679820741064865467677,126.13208895666772894616451621,121.41468459101911326579007678,179602300
1.68,0,0.4123022675990587853384952666,0.412302268,0.282399704,0.412302268,0.282399704,0,0,0,0,8.098219550650600042951714251,126.06110019324979777698591818,121.37085621195736718187906881,180677800
1.69,0,0.4106938649547225003074287127,0.410693865,0.280791302,0.410693865,0.280791302,0,0,0,0,8.089561194307456921037960828,125.98798993482857885861673171,121.32507522949198223781043508,181753200
1.7,0,0.4090942838962506743601388512,0.409094284,0.279191721,0.409094284,0.279191721,0,0,0,0,8.080617038812253999124207403,125.9127266867722895815179045,121.27731893125306189063513603,182828700
1.71,0,0.4075033527876013651242860546,0.407503353,0.27760079,0.407503353,0.27760079,0,0,0,0,8.071394683400577701167431178,125.835413096973568665737639,121.22767439762399366292104665,183904200
1.72,0,0.4059209669644354476277208521,0.405920967,0.276018404,0.405920967,0.276018404,0,0,0,0,8.061902578752243379253677754,125.7560243923509377380648903,121.17612497899430260582043797,184979600
1.73,0,0.4043470033943629526558691215,0.404347003,0.27444444,0.404347003,0.27444444,0,0,0,0,8.05214411229316185733992433,125.67456821491032515702595313,121.12267761543002857347718796,186055100
1.74,0,0.4027813384699789114142266025,0.402781338,0.272878775,0.402781338,0.272878775,0,0,0,0,8.042131756332614011469193706,125.59125269437799989214643988,121.06750880572653700698979996,187130600
1.75,0,0.4012238829503467206647664831,0.401223883,0.27132132,0.401223883,0.27132132,0,0,0,0,8.031872990972758289555440281,125.50597680963811238137275737,121.01053884345545538371299314,188206000
1.76,0,0.3996745086898411693222351446,0.399674509,0.269771945,0.399674509,0.269771945,0,0,0,0,8.021374112270297391598664056,125.41890689743845607521358257,120.95190665794297324075276584,189281500
1.77,0,0.3981331061982928492104792103,0.398133106,0.268230543,0.398133106,0.268230543,0,0,0,0,8.010645631920671972497817473,125.32996393931123591668678244,120.89155218397619487209302355,190356900
1.78,0,0.3965995779053023151191068127,0.396599578,0.266697015,0.396599578,0.266697015,0,0,0,0,7.999694795532432315375459487,125.23932216889901472962015343,120.82962153415351238687895207,191432400
1.79,0,0.3950737979915475717878573224,0.395073798,0.265171235,0.395073798,0.265171235,0,0,0,0,7.988531015780217725857403784,125.14689695921803502157779316,120.76604931652499748190781211,192507900
1.8,0,0.3935557072831903028638584031,0.393555707,0.263653144,0.393555707,0.263653144,0,0,0,0,7.977162636153343968735045799,125.052868736942799065830301,120.70098750290703648522270983,193583300
1.81,0,0.3920451581650466587978840469,0.392045158,0.262142595,0.392045158,0.262142595,0,0,0,0,7.965597988232505903173967295,124.9572150235090443936319614,120.63442119309255544963156071,194658800
1.82,0,0.3905421000599704216393692272,0.3905421,0.260639537,0.3905421,0.260639537,0,0,0,0,7.953845400626408613655911589,124.85998149107423610298235674,120.56639153071885550256925714,195734300
1.83,0,0.3890464137646952046016217804,0.389046414,0.259143851,0.389046414,0.259143851,0,0,0,0,7.941911122851691756533553605,124.76120023914527728465054489,120.49692735486569510985263786,196809700
1.84,0,0.3875580168203592661104182827,0.387558017,0.257655454,0.387558017,0.257655454,0,0,0,0,7.929804503611588299411195621,124.6609919178376505209041898,120.42613223545509836717397436,197885200
1.85,0,0.3860768268876508694998531737,0.386076827,0.256174264,0.386076827,0.256174264,0,0,0,0,7.9175358173444299098931399166,124.55935149100671497946279273,120.3540065885457756259025384,198960700
1.86,0,0.3846027387069569398654867882,0.384602739,0.254700176,0.384602739,0.254700176,0,0,0,0,7.9051073333953861527707819315,124.45634887860700427942538927,120.28060840828062967757097247,200036100
1.87,0,0.3831356811115698346341022382,0.383135681,0.253233118,0.383135681,0.253233118,0,0,0,0,7.8925303154956341040871444677,124.35198759201233088363931906,120.20594562947183146436691187,201111600
1.88,0,0.3816755670088050339633143142,0.381675567,0.251773004,0.381675567,0.251773004,0,0,0,0,7.879813020955949014569088764,124.24638350502174822058330617,120.13011743895281261956877877,202187000
1.89,0,0.3802223209198726397988133511,0.380222321,0.250319758,0.380222321,0.250319758,0,0,0,0,7.8669587080553949898424284995,124.13954778990150606688924845,120.05313390041798071120851593,203262500
1.9,0,0.3787758598415461663797449401,0.37877586,0.248873297,0.37877586,0.248873297,0,0,0,0,7.8539745886285076327200705147,124.0314558975296307553644072,119.97497752308616691587229097,204338000
1.91,0,0.3773361208915182411841075815,0.377336121,0.247433558,0.377336121,0.247433558,0,0,0,0,7.8408728749800883755977125298,123.92218928755617370682944851,119.89572109316649218287027035,205413400
1.92,0,0.3759030008745503161900923862,0.375903001,0.246000438,0.375903001,0.246000438,0,0,0,0,7.8276528821252668184753545463,123.81186228081431925332075533,119.81545806848929992987573886,206488900
1.93,0,0.3744764388232483190492847246,0.374476439,0.244573876,0.374476439,0.244573876,0,0,0,0,7.8143247087330641613529965619,123.70040985383043710359595043,119.73413882959496998254163965,207564400
1.94,0,0.3730563639729458482488120393,0.373056364,0.243153801,0.373056364,0.243153801,0,0,0,0,7.800892619739009504230638577,123.58791902688595287662255724,119.65183676980201648170767039,208639800
1.95,0,0.3716427060276291730029847296,0.371642706,0.241740143,0.371642706,0.241740143,0,0,0,0,7.7873658505604209147125828729,123.47438341420239957550221825,119.56855031368848048322243133,209715300
1.96,0,0.3702353948391198687673238530,0.370235395,0.240332832,0.370235395,0.240332832,0,0,0,0,7.7737465290975099899859226077,123.35994366857479572694891476,119.48439640375146607760046343,210790700
1.97,0,0.3688343524028802602615113667,0.368834352,0.238931789,0.368834352,0.238931789,0,0,0,0,7.7600418742541007328635646241,123.2445787035199891896253205,119.39936026404678615038736675,211866200
1.98,0,0.3674395316716580189825333895,0.367439532,0.237203716,0.367439532,0.237203716,0,0,0,0,7.7462550758636362433455089188,123.1282375500159934804225885,119.31340014314298250016212288,212941700
1.99,0,0.3660508532956244097381534727,0.366050853,0.235481785,0.366050853,0.235481785,0,0,0,0,7.7323903239565704186188486552,123.01100989696857672119705867,119.22659172461525336327693666,214017100
2,0,0.3646682717949613835598382258,0.364668272,0.233765951,0.364668272,0.233765951,0,0,0,0,7.7184597241189441671223043513,122.89298373569437410855410587,119.1390132428326431993340005,215092600
2.01,0,0.3633844054381554305307557315,0.363384405,0.232148832,0.363384405,0.232148832,0,0,0,0,7.7044604942380785776042486469,122.77412764674587022427076567,119.05063623894864886395255531,216168000
2.02,0,0.3621026085926041922169160079,0.362102609,0.230533783,0.362102609,0.230533783,0,0,0,0,7.6903998121236352204818906617,122.65455590115650710724169882,118.96155848789435803489440708,217243500
2.03,0,0.3608288011400304989941117572,0.360828801,0.228926723,0.360828801,0.228926723,0,0,0,0,7.6762828149204665957552303969,122.53417040181759510479620045,118.87169973337879988384970535,218319000
2.04,0,0.3595628891728904995749870963,0.359562889,0.227327558,0.359562889,0.227327558,0,0,0,0,7.6621126406101814062371746928,122.41305515215189367194154031,118.78113053022660461121242149,219394400
2.05,0,0.3583047872582877355748121887,0.358304787,0.225736204,0.358304787,0.225736204,0,0,0,0,7.647891464560062749114816708,122.29122000707021828032896851,118.68985916118015483973920005,220469900
2.06,0,0.3570544266406762487991981619,0.357054427,0.224152591,0.357054427,0.224152591,0,0,0,0,7.6336274149712008243881564436,122.16878950076479079553856375,118.59799252108009296667335378,221545400
2.07,0,0.3558117050511323997588895384,0.355811705,0.222576617,0.355811705,0.222576617,0,0,0,0,7.6193225898968138348701007396,122.04564433362353314526731161,118.50543093377667854307878891,222620800
2.08,0,0.3545765554627512903756875510,0.354576555,0.221008215,0.354576555,0.221008215,0,0,0,0,7.6049761857687988777477427544,121.92190123810188594090193535,118.412270610340939362572961,223696300
2.09,0,0.3533488869248439520067548478,0.353348887,0.219447293,0.353348887,0.219447293,0,0,0,0,7.5905983389494437206253847707,121.79750653302586409378033823,118.31847033575228190015583363,224771700
2.1,0,0.3521286153745474336344861814,0.352128615,0.217893769,0.352128615,0.217893769,0,0,0,0,7.5761910971805932635030267859,121.67260390048270051077226909,118.22415029871196257247827419,225847200
2.11,0,0.3509156840996224683159901380,0.350915684,0.216347586,0.350915684,0.216347586,0,0,0,0,7.5617536617119608739849710814,121.54711482035668783269533872,118.12924340657104543033386155,226922700
2.12,0,0.3497100075611765678107735989,0.349710008,0.214808657,0.349710008,0.214808657,0,0,0,0,7.5472941481715819224884267778,121.42110139935097952812813939,118.03380435250211616284937437,227998100
2.13,0,0.3485115270117438229807889444,0.348511527,0.213276924,0.348511527,0.213276924,0,0,0,0,7.532810646552917765366068793,121.2946089101221063091750417,117.93786924541463936036748322,229073600
2.14,0,0.3473201544447754234330875221,0.347320154,0.211752298,0.347320154,0.211752298,0,0,0,0,7.5183092395795397406394085292,121.16761928284930315097962286,117.84142465218108103288974972,230149100
2.15,0,0.3461358216804332700670120776,0.346135822,0.210234713,0.346135822,0.210234713,0,0,0,0,7.5037941152221164511213528242,121.04016195776121636702126274,117.74449609933366073785546322,231224500
2.16,0,0.3449584690994990847683940371,0.344958469,0.208724108,0.344958469,0.208724108,0,0,0,0,7.4892603569127480263946925595,120.91219257018930271688309433,117.64704310005512204834406407,232300000
2.17,0,0.3437880250459794210464738372,0.343788025,0.207220411,0.343788025,0.207220411,0,0,0,0,7.4747200486006009692723345754,120.78380983857568420650621347,117.54915283663996284585884384,233375500
2.18,0,0.3426244215785315227692251535,0.342624422,0.205723555,0.342624422,0.205723555,0,0,0,0,7.4601692970838039797542788707,120.65504199868155764800743397,117.45084634256049187615847566,234450900
2.19,0,0.3414676040005408073039787983,0.341467604,0.204233485,0.341467604,0.204233485,0,0,0,0,7.4456111865243962550276186069,120.52591235917949755094454426,117.35214357471692223933223916,235526400
2.2,0,0.3403174994715224600163458266,0.340317499,0.202750128,0.340317499,0.202750128,0,0,0,0,7.4310518546575305655095629026,120.39634073808708733454885588,117.25297858195558055540000948,236601900
2.21,0,0.3391740580659343112092198830,0.339174058,0.201273434,0.339174058,0.201273434,0,0,0,0,7.4164883560530437083872049179,120.26642930993309850211147817,117.1534350912206234663601077,237677300
2.22,0,0.3380372002731033571400657614,0.3380372,0.199803324,0.3380372,0.199803324,0,0,0,0,7.4019258552513156836605446539,120.13615376913476509943032289,117.05349374645856148662551486,238752800
2.23,0,0.3369068834674516845910617898,0.336906883,0.198339755,0.336906883,0.198339755,0,0,0,0,7.3873653664298152941424889484,120.005586784330753972924768,116.95321520542844662878995468,239828200
2.24,0,0.3357830440126175904662038686,0.335783044,0.196882663,0.335783044,0.196882663,0,0,0,0,7.3728079943005776370201309639,119.87460768358532100720540855,116.8524969963875847063636295,240903700
2.25,0,0.3346656047124563794553856249,0.334665605,0.195431971,0.334665605,0.195431971,0,0,0,0,7.3582558101163031855235866601,119.74342456904671211043800679,116.75151461613485305536833672,241979200
2.26,0,0.3335545476081832087145899191,0.333554548,0.193987661,0.333554548,0.193987661,0,0,0,0,7.3437139490332491284012286756,119.61188808383119631983172089,116.65014291802275407466446309,243054600
2.27,0,0.3324497998573219144894227956,0.3324498,0.192549661,0.3324498,0.192549661,0,0,0,0,7.3291774524189020712788706919,119.48014563812457198900647599,116.54850343475724217950525733,244130100
2.28,0,0.3313512983554604040736279816,0.331351298,0.191117907,0.331351298,0.191117907,0,0,0,0,7.3146524187865510141565127073,119.34805808864984784031225744,116.44647984154777458729454149,245205600
2.29,0,0.3302590036138829590406545380,0.330259004,0.18969236,0.330259004,0.18969236,0,0,0,0,7.3001398824878728894298524427,119.21576178358087055002807259,116.34418682627017736603122994,246281000
2.3,0,0.3291728429144582974438668193,0.329172843,0.188272947,0.329172843,0.188272947,0,0,0,0,7.2856420206252841999117967374,119.08327287709027951983306174,116.24163789865943967050600351,247356500
2.31,0,0.3280927681341582791562432012,0.328092768,0.186859619,0.328092768,0.186859619,0,0,0,0,7.2711587860146782427894387531,118.95052961224727268848287282,116.13877962245259578712887464,248431900
2.32,0,0.3270187623470885702772456761,0.327018762,0.185452361,0.327018762,0.185452361,0,0,0,0,7.256690352416808853271383049,118.81753082807711254298921752,116.03560993802656353826851072,249507400
2.33,0,0.3259507333276258879838013842,0.325950733,0.184051079,0.325950733,0.184051079,0,0,0,0,7.2422397139455483285447227844,118.68436777722311792274821709,115.9322063251796436648969974,250582900
2.34,0,0.3248886419365290721433632652,0.324888642,0.182655736,0.324888642,0.182655736,0,0,0,0,7.2278069698691717714223648003,118.55097740620973668323802991,115.828514194012209506973894,251658300
2.35,0,0.3238324536249286974689303029,0.323832454,0.181266295,0.323832454,0.181266295,0,0,0,0,7.2133961484742165143000068162,118.41745988356492114513207008,115.7246190655638651117527542,252733800
2.36,0,0.3227821096169987543037353477,0.32278211,0.179882698,0.32278211,0.179882698,0,0,0,0,7.1990053829145381571776488311,118.28373407470967066643164163,115.62045017344934151310276362,253809200
2.37,0,0.3217375606988995150461007243,0.321737561,0.178504897,0.321737561,0.178504897,0,0,0,0,7.1846337673723075000552908469,118.14985375532760462125726227,115.51605180561198196786627065,254884700
2.38,0,0.3206987628085658348443721979,0.320698763,0.177132846,0.320698763,0.177132846,0,0,0,0,7.1702872221258465161630488227,118.01581386506219726678369773,115.4114207266085680432828234,255960200
2.39,0,0.3196656689443644127569189612,0.319665669,0.1757665,0.319665669,0.1757665,0,0,0,0,7.1559629534979230914363885588,117.88164864469540719541352443,115.3065839692406175826487887,257035700
2.4,0,0.3186382385926984542420878785,0.318638239,0.174405817,0.318638239,0.174405817,0,0,0,0,7.1416659423397131343140305732,117.74740597750849800584130534,115.20158307933199089491289608,258111100
2.41,0,0.3176164318974147252056171075,0.317616432,0.173050758,0.317616432,0.173050758,0,0,0,0,7.1273932566336378771916725895,117.6129972035226085535655432,115.09634029400803809062315637,259186600
2.42,0,0.3166001753690015025793922762,0.316600175,0.171701249,0.316600175,0.171701249,0,0,0,0,7.1131479483559584200693146047,117.47845147636811322628570902,114.99088040464049772001473876,260262000
2.43,0,0.3155894622118179978807832408,0.315589462,0.170357283,0.315589462,0.170357283,0,0,0,0,7.0989291143132725629469566201,117.34382263797947192823931918,114.88524794778768182508568921,261337500
